Cler_surn	Cler_fore
Glencross	John
Glendole	Johannes
Glene	Thomas
Glenham	Henricus
Glenham	Henry
Glenie	James Moncrief Sutherland
Glennie	John David
Glenton	Johannes
Glenton	Petri
Glenton	Petro
Glenton	Petrus
Glenton	Willelmus
Glenton	William
Gleson	Johannes
Gleson	Marmaduke
Gleson	Thomas
Glewe	Thomas
Gleyre	Maurice
Glid	Michael
Glidd	Michael
Glin	David
Glin	Johannes
Glin	Johes
Glisson	Gilbertus
Glisson	Gualterus
Glisson	Gulielmus
Glisson	Humfrus
Glisson	Johannes
Glisson	Johes
Glisson	Paulus
Gllin	Owen
Glosow	Willimus
Glosse	Crispus
Glosse	Johannes
Glosse	Johes
Glossop	Charles
Glossop	Francis
Glossop	Henry
Glossop	John
Gloucester	Godfrey
Gloucester	Godfridus
Glove	Jacobus
Glover	Bright
Glover	Christoferus
Glover	Christopher
Glover	David
Glover	Edrus
Glover	Edward
Glover	Edwardus
Glover	Frederick Augustus
Glover	George
Glover	Georgius
Glover	Guilielmus
Glover	Gulielmus
Glover	Henricus
Glover	Henry
Glover	Hugh
Glover	Hugo
Glover	James David
Glover	Johannes
Glover	Johannis
Glover	John
Glover	Jones
Glover	Joshua
Glover	Richard
Glover	Robert
Glover	Symon
Glover	Thomas
Glover	Wiliam Lowder
Glover	William
Glover	William Lowder
Glovor	James David
Glubb	John
Glubb	John Matthew
Glubb	John Matthew Glubb
Glubb	Peter
Glubb	Thomas Smyth
Glyd	Michaell
Glyd	Mychael
Glyd	Richardus
Glydd	Michael
Glydd	Richardus
Glydde	Michaelis
Glyde	Richard
Glyde	Richus
Glydewell	George
Glyn	Carr John
Glyn	Christopherus
Glyn	Geffrey
Glyn	Geoffrey
Glyn	George Henry
Glyn	George Lewen
Glyn	Griffinus
Glyn	Johannes
Glyn	John
Glyn	Thomas Clayton
Glyn	Walter
Glyn	William
Glyne	John
Glyner	Edmundus
Glynn	Anthony William
Glynn	Clement
Glynn	Edmundus
Glynn	Edvardus
Glynn	Owen
Glynn	Richard
Glynn	Richardus
Glynn	Thomas Clayton
Glynne	Christoferus
Glynne	Franciscus
Glynne	Henry
Glynne	Richard
Glynne	Stephen
Glynne	William
Glynne	Willimus
Glysser	Gulilielmus
Goad	
Goad	George
Goad	Roger
Goad	Thomam
Goad	Thomas
Goade	Christopherus
Goade	Roger
Goade	Rogerus
Goade	Thomas
Goare	Henrico
Goater	Georgius
Goater	Robtus
Gobart	Johes
Gobbs	Robert
Gobert	Robertus
Goch	Henricus
Goche	Barnabas
Goche	Barnabus
Goche	Henry
God	Johannes
Godbed	Thomas
Godbed	Williamus
Godbedd	Edwardus
Godbold	George Berry
Godboll	Ricardus
Godbould	Richard
Godd	Johannes
Goddall	Thomas
Goddard	Charles
Goddard	Charolus
Goddard	Daniel Ward
Goddard	E***y
Goddard	Edvardus
Goddard	Edward
Goddard	Edward Henry Amilius
Goddard	Edward Henry Emilius
Goddard	Edwardus
Goddard	Erasmus
Goddard	George Ashe
Goddard	Henry
Goddard	Henry Edward Emilius
Goddard	Jho
Goddard	Johannes
Goddard	Johannis
Goddard	John
Goddard	Joseph
Goddard	Peter
Goddard	Peter Morris
Goddard	Peter Stephen
Goddard	Philippus
Goddard	Ricardus
Goddard	Rich'us
Goddard	Richard
Goddard	Richardus
Goddard	Richus
Goddard	Thomas
Goddard	Thomas Wright
Goddard	Thome
Goddard	Will'mus
Goddard	William
Goddard	William Stanley
Goddard	Williamus
Goddard, Jnr.	Thomas
Goddarde	Thomas
Goddell	William
Goddell	Zacharie
Goddell	Zachary
Godden	Charles
Godden	Johannes
Godden	Robert
Godderd	Henry
Goddey	Robert
Goddin	Edward
Goddin	Humfredus
Goddin	Robert
Goddin	Robertus
Goddwyn	Robert
Gode	Roger
Gode	Rogerus
Godefray	Charles
Godefroy	John
Godeman	Johannes
Godfalse	Edwardus
Godfer	Samuel
Godfery	William
Godffray	Laurence
Godfor	Samuel
Godfrey	Anthonius
Godfrey	Barton
Godfrey	Daniel Race
Godfrey	Franciscus
Godfrey	Henry
Godfrey	John
Godfrey	Laurence
Godfrey	Page
Godfrey	Philip
Godfrey	Race
Godfrey	Richard
Godfrey	Robert
Godfrey	Thomas
Godfrey	William
Godfrie	Johannes
Godfroy	Julien
Goding	Johannes
Godley	Arthurus
Godley	Brianus
Godley	Bryan
Godley	Henricus
Godley	Johannes
Godley	Richard
Godley	Thomas
Godley	Tredorus
Godley	Tridoris
Godlin	William
Godly	Blastus
Godly	Gulielmo
Godly	Gulielmus
Godly	Johannes
Godly	Michael
Godly	Michaeli
Godman	Guilielmus
Godman	Jacobus
Godman	Johannes
Godmand	Samuel
Godmond	Isaac
Godmond	Isaac Singleton
Godmond	James
Godmond	Lancelot
Godmond	Rowland
Godmond	Samuel Francis
Godmund	Lancelot
Godolphin	Henricus
Godolphin	Henris
Godolphin	Henry
Godophin	Henry
Godrey	Daniel Race
Godrey	Robertus
Godrey	William
Godsale	Johannes
Godsalfe	Edward
Godsall	Johannes
Godsall	Johes
Godsall	John
Godsall	Wm
Godsallff	Edwardus
Godsalne	Richard
Godsalse	John
Godsalve	Richard
Godschall	Samuel Man
Godson	Rollandus
Godwin	Eadmundus
Godwin	Edmundus
Godwin	Edward
Godwin	ffranciscus
Godwin	Francis
Godwin	Franciscus
Godwin	illegible
Godwin	Johannes
Godwin	Morganus
Godwin	Nathaniel
Godwin	Paul
Godwin	Paulus
Godwin	Robert
Godwin	Robertus
Godwin	Scudamore
Godwin	Thomas
Godwin	William
Godwine	Robertus
Godwyn	Carolus
Godwyn	Charles
Godwyn	Francis
Godwyn	Franciscus
Godwyn	frranciscus
Godwyn	Galfridus
Godwyn	Henricus
Godwyn	Henry
Godwyn	John
Godwyn	Josephus
Godwyn	Morgan
Godwyn	Morganus
Godwyn	Paul
Godwyn	Paulus
Godwyn	Robertus
Godwyn	Samuel
Godwyn	Scudamorus
Godwyn	Thomas
Godwyne	Franciscus
Godwyne	Josephus
Godwyne	Richardus
Goe	Bartholomew
Goes	Abraham
Goff	Christopher
Goff	Jonathan
Goff	Robertus
Goff	Stehpen
Goff	Stephanus
Goffe	Gulielmus
Goffe	Henricus
Goffe	Hugo
Goffe	Johannes
Goffe	John
Goffe	Jonathan
Goffe	Richardus
Goffe	Robertus
Goffe	Roger
Goffe	Stephanus
Goffe	Stephen
Goffe	Williamus
Goffe	Willielmus
Goforth	Francis
Goggs	Henry
Gogill	Charles
Gogill	John
Gohier	Johannes
Gohier	John
Golborne	Josiah
Golborne	Thomas
Gold	Francis
Gold	Johannes
Gold	Robertus
Gold	Roger
Gold	Zephamiah
Goldboroughe	Nicholas
Goldburgh	Godfridus
Golde	Johannes
Golde	Roger
Golde	Thomas
Golde	William
Golden	John
Golder	Thomas
Goldesboro'	John
Goldesborough	Johannes
Goldesborough	Nicholaus
Goldesborough	Richard Nicholas
Goldesborow	Godfridus
Goldesbrough	John
Goldesbrough	Richard
Goldesbrough	Richard Nicholas
Goldesbrow	Godfridus
Goldesbrwghe	Thomas
Goldesburgh	Godfridus
Goldesburgh	Michaelis
Goldesburgh	Nicholas
Goldesburghe	Nicholas
Goldesmyth	Ralph
Goldeson	Robert
Goldeston	Germanus
Goldfinch	Thomas
Goldfrap	Frederic
Goldfrap	Frederick William
Goldfrapp	Frederick william
Goldham	Georgius
Goldhatch	William
Goldhawk	Thomas Woods
Golding	Ambrosius
Golding	Bartholomeus
Golding	Benjamin Bass
Golding	Charles
Golding	Christopher
Golding	Edmund
Golding	Edward
Golding	George Richard
Golding	Henricus
Golding	Henry
Golding	Johannes
Golding	Johanni
Golding	Joseph
Golding	Josiah Edward
Golding	Nathaniel
Golding	Richard
Golding	Robertus
Golding	Stephanus
Golding	William
Goldinge	Ambrosius
Goldinge	Henricus
Goldinge	Henry
Goldinge	Johannes
Goldinge	Richard
Goldinge	Stephanus
Goldingham	Edwardus
Goldingham	Johes
Goldingham	Nathaniel
Goldingham	Willimus
Goldington	Nathaniel
Goldisborough	Godfridus
Goldisboroughe	Godfrey
Goldisbrough	Johannes
Goldisburgh	Godfridus
Goldisburghe	Godfrey
Goldman	Francis
Goldman	Franciscus
Goldman	Georgius
Goldney	Adam
Goldney	Edvardus
Goldney	Horatio Nelson
Goldney	John Kellow
Goldring	John
Goldsborough	Godfrey
Goldsborough	Jn
Goldsborough	John
Goldsborough	Richard Nicholas
Goldsborough	Thomas
Goldsborowe	Nicholaus
Goldsbro	Thomas
Goldsbro'	Thomas
Goldsbrough	Johannes
Goldsbrough	John
Goldsburgh	Richardus
Goldsmith	Carolus
Goldsmith	Danielis
Goldsmith	Edmund
Goldsmith	Georgius
Goldsmith	Johannes
Goldsmith	John
Goldsmith	not given
Goldsmith	Robertus
Goldsmith	William
Goldsmith	Willimus
Goldsmithe	Johannes
Goldsmyh	Robert
Goldsmyth	John
Goldsmyth	Robertus
Goldsmythe	Ralph
Goldson	Francis
Goldson	Johannes
Goldston	German
Goldstone	Gemanus
Goldstone	Germain
Goldwell	Carolus
Goldwell	ffranciscus
Goldwell	Franciscus
Goldwell	Jacobus
Goldwell	Johannes
Goldwell	William Edward
Goldwich	Johannes
Goldwin	William
Goldworth	Nicholaus
Goldworthe	Arnoldus
Goldwright	Joannes
Goldwyer	George
Goldwyer	Johannes
Goldwyn	Willimus
Goldwyre	Henr:
Goldwyre	Henricus
Goldyng	Johannes
Goldyng	Johannis
Goldynge	Willimus
Goldyngham	Francis
Goliforde	Robert
Golightly	Charles Portales
Golightly	John
Golightly	Thomas
Golimore	Humfridus
Goliver	John
Goll	Robertus
Gollar	Johannes
Goller	Johannes
Goller	Thomas
Gollop	Benjaminus
Gollop	Gibbesius
Gollop	Willimus
Gollopp	Gibbesius
Gollopp	Willimus
Gollyford	Robertus
Golsborowe	Galfridus
Golsey	Henricus
Golsey	Johannes
Golsie	Henricus
Golthy	Richardus
Golty	Richard
Golty	Richardus
Golty	Samuel
Golty	Samuelis
Goltye	Edwardus
Goly	John
Gomersall	Robertus
Gominge	Gulielmus
Gomm	William
Gomond	Rchard
Gomond	Richard
Gompertz	Solomon
Gonaston	Johannes
Gonderton	Thomas
Gonell	Roberto
Gonge	Thomas
Goniston	Edward
Gonnas	Francis
Gonnas	Ricardus
Gonnistone	Edward
Gonson	Robert
Gonvill	Galfridus
Gonvill	Thomas
Goo****s	Richardus
Gooch	Benjaminus
Gooch	C Thomas
Gooch	Caesar
Gooch	Caesar Thomas
Gooch	Caeser Thomas
Gooch	Charles John
Gooch	Frederick
Gooch	Henricus
Gooch	John
Gooch	John Lewis
Gooch	Philippus
Gooch	Richard
Gooch	Thomas
Gooch	William
Gooche	Johannes
Gooche	Philippus
Gooche	Phillippus
Good	Alex
Good	Alexandrus
Good	Gulielmus
Good	Henricus
Good	Henry
Good	Johannes
Good	Johes
Good	John
Good	Joseph
Good	Marmaducus
Good	Osmund
Good	Richard
Good	Richardus
Good	Robert
Good	Thomas
Good	William
Good	William Fulford
Good	Willimus
Goodacre	John
Goodacre	Michael
Goodacre	William
Goodacres	Beda
Goodair	John
Goodaker	Nathanael
Goodaker	Nathaniel
Goodaker	Timotheus
Goodal	Richard
Goodale	Benjaminus
Goodale	Edward
Goodale	Edwardus
Goodale	Johannem
Goodale	John
Goodall	Andreas
Goodall	Benjaminus
Goodall	Edvard
Goodall	Edvardus
Goodall	Edwardus
Goodall	Gulielmus
Goodall	Henrico
Goodall	Henry
Goodall	James
Goodall	James Joseph
Goodall	John
Goodall	Joseph
Goodall	Joshua
Goodall	not given
Goodall	Ricardus
Goodall	Richardus
Goodall	Robert
Goodall	Robertus
Goodall	Thomas
Goodall	William
Goodall	Willimus
Goodard	William
Goodchild	Cecil Wray
Goodchild	William Thomas
Goodchilde	Thomas
Goodcume	Henry
Gooddall	Georgius
Gooddall	Johannes
Gooddarde	Williamus
Goodday	Gulielmum
Goodday	Gulielmus
Goodday	Johannem
Goodday	Johannis
Goodday	John William
Goodday	Septimus
Goodday	Thomas
Goodday	William
Gooddaye	Robert
Goodden	George
Gooddiar	Francis
Gooddin	Johannes
Goode	Alexander
Goode	Ambrose
Goode	Francis
Goode	Gulielmus
Goode	Henricus
Goode	Johannes
Goode	Johes
Goode	Robertus
Goode	Thomas
Goode	William
Goode	Willimus
Goodeare	Michael
Goodeknape	William
Gooden	Johannes
Goodenough	
Goodenough	Barnard
Goodenough	Edmund
Goodenough	Edward
Goodenough	James
Goodenough	John Joseph
Goodenough	Joseph
Goodenough	Philip
Goodenough	Robert Peter
Goodenough	Robert Philip
Goodenough	Robert Phillip
Goodenough	Robert William
Goodenough	Samuel
Goodenough	Samuel James
Goodenough	Stephen
Goodenough	William
Goodenough	William Stephen
Goodenough	Willimus
Goodenough	Wm.
Goodere	Richard
Gooderice	Johannes
Goodericke	
Goodericke	Thome
Gooderson	Thomas
Goodey	Robert
Goodfellow	Theophilus
Goodfellow	Walter
Goodgrome	Richard
Goodgroome	Richard
Goodhall	Robert
Goodhand	Carolus
Goodhand	Charles
Goodhande	Triamor
Goodhart	Charles Joseph
Goodhart	Joseph
Goodiar	Franciscus
Goodieare	Michael
Goodier	Joseph
Goodin	John
Goodinge	Devereux
Goodinge	Samuel
Goodinge	Thomas
Goodinge	Wallinger
Goodion	Georgius
Goodknap	Jeremias
Goodknapp	Hieremias
Goodlad	James
Goodladd	Andrew
Goodlade	Andrew
Goodland	Nicholas
Goodland	Nicholaus
Goodlat	Robto
Goodliffe	Thomas
Goodman	Benjamin
Goodman	Cardellus
Goodman	Edward
Goodman	Edwardus
Goodman	Gabriel
Goodman	Gabrielus
Goodman	Galfridus
Goodman	George
Goodman	Georgius
Goodman	Godfrey
Goodman	Godfridus
Goodman	Hugo
Goodman	Jeremiah
Goodman	Johannes
Goodman	Johannis
Goodman	John
Goodman	Maurice Hellier
Goodman	Maurice Hiller
Goodman	Maurice Hillier
Goodman	Nicholaus
Goodman	Philippus
Goodman	Phillippus
Goodman	Richard
Goodman	Robert
Goodman	Robertus
Goodman	Thomas
Goodman	William
Goodman	Willimus
Goodmare	Thome
Goodmond	Lancelot
Goodnape	Thomas
Goodread	Thomas
Goodrich	Bartlet
Goodrich	Bartlett
Goodrich	Charles
Goodrich	Matthaeum
Goodrich	Mattheus
Goodrich	Robert
Goodrich	Robert Francklyn
Goodrich	Robert Franklyn
Goodriche	Johannes
Goodrick	Henricus
Goodrick	Henry
Goodrick	Josias
Goodrick	Mattheus
Goodrick	Richard
Goodrick	Robert Franklyn
Goodrick	Robertus
Goodrick	Rogerus
Goodricke	Henry
Goodricke	Johannes
Goodricke	Lionellus
Goodricke	Lionelus
Goodricke	Robertus
Goodridge	Edward
Goodridge	John
Goodridge	Richardus
Goodridge	Thomas
Goodrycke	Henricus
Goodryke	Henry
Goodsalf	Edward
Goodsalve	Richardus
Goodson	Rolandus
Goodwich	Henricus
Goodwick	Robertus
Goodwicke	blank
Goodwicke	Henry
Goodwill	Chrisopher
Goodwill	Christopher
Goodwill	George
Goodwin	Abraham
Goodwin	Augustinas
Goodwin	Benjamin
Goodwin	Benjaminum
Goodwin	Benjaminus
Goodwin	Charles
Goodwin	Edward
Goodwin	Francis
Goodwin	Franciscus
Goodwin	George Harvey
Goodwin	Georgius
Goodwin	Gulielmus
Goodwin	Henry John
Goodwin	Imuell (Samuell)
Goodwin	Jacobus
Goodwin	Johannes
Goodwin	Johes
Goodwin	John
Goodwin	John Bennett
Goodwin	Jonathan
Goodwin	Joseph
Goodwin	Josephus
Goodwin	Mattheus
Goodwin	Matthew
Goodwin	Matthias
Goodwin	Matthiaus
Goodwin	Morgan
Goodwin	Morganus
Goodwin	Philippus
Goodwin	Ricardus
Goodwin	Richard
Goodwin	Richardus
Goodwin	Robertus
Goodwin	Samuel
Goodwin	Samuel Charles
Goodwin	Thomas
Goodwin	Timotheus
Goodwin	William
Goodwin	Willimus
Goodwind	John
Goodwine	Robertus
Goodwine	Willimus
Goodwyn	Anthony
Goodwyn	Arthurus
Goodwyn	Augustinus
Goodwyn	Bertramus
Goodwyn	Charles Flower
Goodwyn	Georgius
Goodwyn	Gulielmus
Goodwyn	Gulilemus
Goodwyn	Hugonis
Goodwyn	Jacobus
Goodwyn	James
Goodwyn	Johannes
Goodwyn	Johes
Goodwyn	John
Goodwyn	Joseph
Goodwyn	Josephus
Goodwyn	Nathaniel
Goodwyn	Nathanieles
Goodwyn	Ricardus
Goodwyn	Robert
Goodwyn	Robertus
Goodwyn	Roger
Goodwyn	Samuel
Goodwyn	Stephanus
Goodwyn	Thomas
Goodwyn	Thomas Wyndham
Goodwyn	Timotheus
Goodwyn	Timothy
Goodwyn	William
Goodwyn	Willimus
Goodwyn	Wyndham
Goodwyne	Vincentius
Goodwynne	
Goody	John
Goodyar	Edvardus
Goodyar	George Dinely
Goodyear	George Dineley
Goodyer	John
Goodyer	Robertus
Goodyere	Michael
Googe	Johannes
Googh	John
Goold	Thomas
Goolde	Thomas
Goole	John
Goonwynn	Georgius
Goose	Alexander
Goose	Henrico
Goose	Johannes
Goose	Thomas
Gorden	George
Gorden	William
Gordon	Adam
Gordon	Alexander
Gordon	Anthony
Gordon	Carolus
Gordon	Charles
Gordon	Francis
Gordon	George
Gordon	George Cyrus
Gordon	Gulielmus
Gordon	Henry
Gordon	Jacobus
Gordon	Joh'en
Gordon	Johannes
Gordon	John
Gordon	Patricius
Gordon	Patrick
Gordon	Richard
Gordon	Robert
Gordon	Willam
Gordon	William
Gordon (I think)	Jo:
Gore	Charles
Gore	George
Gore	Henry Hesketh
Gore	Johannes
Gore	John
Gore	Josephus
Gore	Thomas
Gore	William Charles
Gorely	Jacobus
Gorges	Thomas
Gorges	Timoleontam
Gorham	Geo Cornelius
Gorham	George Cornelius
Gorham	Robert
Gorill	Edward
Goring	Charles
Goring	Edwardus
Goring	John
Goringe	Edward
Gorland	Thomas
Gorlande	Johannes
Gorle	James
Gorman	William
Gorme	Thomas
Gorrell	Johannes
Gorst	Gilpin
Gorst	Radulphus
Gorst	William Chaddock
Gorste	Richard
Gorstelow	Thomas
Gorstelowe	Gulielmus
Gorstelowe	Roger
Gorstylow	Johannes
Gorsuch	Johes
Gorsuch	John
Gorsuch	William
Gorswike	`Johes
Gorten	William
Gorthwaite	Ephraim
Gorton	Richard
Gorton	Robert
Gorton	Rogerus
Gorton	Thomas
Gorton	William
Gorton	William Henry
Gorton	Willielmus
Gorway	Joseph
Gosden	Henricus
Gosenghill	Edward
Gosewell	Edwardus
Goshawk	Williamus
Goshe	Henry
Gosli*	Arthur Judd
Gosling	Anthonius
Gosling	Edward
Gosling	Edward Johnson
Gosling	Geoffrey
Gosling	Hermannus
Gosling	Johannes
Gosling	Richardus
Gosling	Thomas Morton
Gosling	William Morton
Goslinge	Geoffrey
Goslinge	Johannes
Goslinge	Thomas
Gosnell	Roland
Gosnell	Rolandus
Gosnold	Lionel
Gosnold	Lionellus
Gosnold	Paulus
Gosse	Christopher
Gosse	Christopherus
Gosse	Gulielmus
Gosse	Henricus
Gosse	Jeremias
Gosse	John
Gosse	Stephanus
Gosse	Thomas
Gosse	William
Gossenell	Thomas
Gosset	Isaac
Gossett	Isaac
Gossett	Thomas Stephen
Gosson	Stephen
Gostelowe	William
Gostlin	Johannes
Gostling	Henricus
Gostling	Isaac
Gostling	Isaacum
Gostling	Isaacus
Gostling	Johannem
Gostling	Johannes
Gostling	Johanni
Gostling	Johes
Gostling	John
Gostling	Nicholaus
Gostling	William
Gostweeke	Gabriel
Gostwicke	Rogerus
Gostwyke	Gulielmus
Gostylowe	Richardus
Goswell	Isaacus
Goswell	Rogerus
Goteer	Gulielmus
Goteer	William
Goter	Silvestrus
Goter	Willimus
Gother	Andrew
Gother	Andrew William
Gother	William
Gother	Wm.
Gothers	Andrew
Gotobed	Richardus
Gott	Richard
Gottwaltz	Francis
Goude	Henry
Gouge	Johannes
Gouge	John
Gouge	Nicholas
Gouge	Nicholaus
Gouge	Nicolaus
Gouge	Ricardus
Gouge	Richard
Gouge	Richardus
Gouge	Thomas
Gough	Alexander Henry
Gough	Charles
Gough	Charles John
Gough	Edwardus
Gough	Fleming
Gough	Flemming
Gough	Franciscus
Gough	Georgius
Gough	Griffin
Gough	Griffinus
Gough	Griffith
Gough	Guilielmus
Gough	Gulielmus
Gough	Henricus
Gough	Henzell
Gough	Hewzell
Gough	Hugo
Gough	James
Gough	Johannes
Gough	John
Gough	Maurice
Gough	Michael
Gough	Owen
Gough	Radulphus
Gough	Richard Thomas
Gough	Strickland
Gough	Thomas
Gough	William
Gough Aubrey	James
Goughe	Franciscus
Goughe	Hugh
Goughe	Johannes
Goughe	Roger
Goughe	Rogerus
Goughe	Stephen
Goughe	Thomas
Gould	Charles Baring
Gould	Edward
Gould	ffrancis
Gould	George
Gould	George James
Gould	Guilielmus
Gould	Henry
Gould	Jacobus
Gould	Johannes
Gould	John
Gould	John Nutcombe
Gould	Joseph
Gould	Robert
Gould	Robert Freke
Gould	Robt
Gould	Robtum
Gould	Roger
Gould	Theodore Vincent
Gould	Thomas
Gould	William
Gouldan	Ricardus
Gouldand	Ricardus
Goulde	Robert
Goulde	Roger
Goulde	Samuelus
Goulde	William
Goulden	Richard
Gouldesbrough	Richard Nicholas
Gouldesburgh	Thomas
Gouldin	Thomas
Goulding	Leonardus
Goulding	Robert
Gouldinge	Johannes
Gouldinge	Williamus
Gouldinham	Franciscus
Gouldisborough	Godfrey
Gouldisborough	Godfridus
Gouldman	Franciscus
Gouldman	George
Gouldman	Georgius
Gouldsborough	Nicholas
Gouldsbrough	William
Gouldsburgh	Nicholas
Gouldsmith	Daniel
Gouldsmith	William
Gouldsmith	Willmus
Gouldsmyth	John
Goulston	Theodore
Goulston	William
Goulthard	George
Goulton	Johannes
Goulton	Richard
Goulty	Richardus
Goundril	George
Goundril	Georgio
Gounon de Pradon	Antoin Frederick
Gourd	Jacobus
Gourney	Georgius
Gove	Andreas
Gove	Richardus
Govett	Robert
Gowen	Rowlandus
Gower	Anthony Hesketh
Gower	Egidius
Gower	Eurius
Gower	Everus
Gower	Foote
Gower	Granville Leveson
Gower	Henricus
Gower	Herbert
Gower	Humfredus
Gower	Humphredus
Gower	Humphridus
Gower	Johannes
Gower	Stanleus
Gower	Thomas
Gower	Thomas Foote
Gower	William
Gowge	Richard
Gowge	Richardus
Gowge	William
Gowghe	John
Gowin	Edward
Gowing	Jacobus
Gowland	Richard
Gowland	Richardus
Gowling	Anthonius
Gowndril	George
Gowndril	Georgio
Gowndril	Georgius
Gowndrill	George
Gowred	Egidius
Gowring	John William
Gowsell	John
Gowsshyd	Johannes
Goyer	William
Goyne	Willimus
Goynsyll	Robertus
Goz	Griffin
Goz'	Ludovicus
Goze	Ludovicus
Goze als Goffe	Ludovicus
Gozs	Phillipo
Graburn	Nelson
Grac	Willimus
Grace	Benedict
Grace	Benedictus
Grace	Cristoferus
Grace	Gerard
Grace	Henry Thomas
Grace	Isaacus
Grace	Job
Grace	Johannes
Grace	Robert
Grace	Robertum
Grace	Robertus
Grace	William
Grace	Willimus
Graceborne	Marcus
Graceborough	Mark
Graceborowe	Mark
Graddon	Willimus
Gradell	William
Gradell	Williamus
Gradman	Baltharus
Gradwall	Thomas
Grafton	Robert
Grafton	Robertus
Graham	Andreas
Graham	Andrew
Graham	Charles
Graham	Charles Clarke
Graham	Charles Ryves
Graham	David
Graham	Fergus
Graham	George
Graham	Gulielmus
Graham	Henry Elliot
Graham	Henry Elliott
Graham	Henry Ellis
Graham	Johannes
Graham	Johes
Graham	John
Graham	John Baines
Graham	none given
Graham	Richard
Graham	Robert
Graham	Robertus
Graham	Thomas
Graham	Wilhelmus
Graham	William
Graham	William Hale
Graham	William Hall
Grahame	William
Grahme	George
Grahme	Goergius
Grahme	Guilielmus
Grahme	Gulielmus
Grahme	Robert
Grahme	William
Grahme	Willimus
Graie	John
Graie	Roberto
Graie	Robertus
Graie	Thomas
Graile	Johannis
Graile	Thomas
Graine	Rowland
Graing'	William
Grainger	Charles
Grainger	Christopher
Grainger	Christopherus
Grainger	George
Grainger	Guilelmus
Grainger	Guilielmus
Grainger	Gulielmus
Grainger	Jacobus
Grainger	John Cecil
Grainger	Lorenzo
Grainger	Richard
Grainger	Samuel
Grainger	Thomas
Grainger	Wiliam
Grainger	William
Graite	Johannes
Graius	Willelmus
Grame	Abraham
Grame	Abrahamus
Grame	Arthurus
Grand	Peter
Grandishe	Richardus
Grandon	Laurence
Grandorge	Christo.
Grandorge	Christopher
Grandorge	Christophorus
Grandorge	Johannes
Grandorge	John
Grandridge	Chroferus
Granell	Georgius
Graner	Johannes
Granfield	Thomas
Grange	Franciscus
Grange	Rochford Burrow
Grange	Rochfort Burrow
Grange	Rockport Burrow
Granger	Beniamus
Granger	Christopher
Granger	Christopherus
Granger	Guilielmus
Granger	Gulielmus
Granger	Jacobus
Granger	James
Granger	John
Granger	Richardus
Granger	Rogerus
Granger	Thomas
Granger	William
Grannte	John
Grant	Alexander
Grant	Andreas
Grant	Andrew
Grant	Anthony
Grant	Charles
Grant	Donald
Grant	Francis Bazett
Grant	Franciscus
Grant	Frederick
Grant	Frederick John
Grant	Gabriel
Grant	Gabriell
Grant	Georgius
Grant	Gregorius
Grant	Hugo
Grant	James
Grant	James Francis
Grant	Johannes
Grant	Johannes Martin
Grant	Johes
Grant	John
Grant	John Thomas
Grant	Johnson
Grant	Jonas
Grant	Jonathan
Grant	Moses
Grant	Paulus
Grant	Richard
Grant	Robert
Grant	Thomas
Grant	William
Grante	Johannes
Grante	Johanni
Grante	Robertum
Grantham	George
Grantham	Johannes
Grantham	John
Grantham	John Foyster
Grantham	Nathaniel
Grantham	Nathanielus
Grantham	Thomas
Grantham	Thomas Aubrey
Grantham	Thomas Awbrey
Grantham	Thomas Awbury
Grantham	Valentine
Grantham	Willimus
Grantland	Henricus
Granville	Court
Granville	John
Grape	Charles
Grape	Richard
Grape	William
Grasby	James
Grascombe	Samuel
Grascome	Gulielmus
Grascome	William
Grasett	James
Grashe	Danielus
Graslin	Oliverus
Grason	Richard
Grason	Thome
Grassdale	Joannes
Grassett	James
Grastey	Samuel
Grastey	Samuelus
Grastly	Johannes
Grasty	Johannes
Grasty	Samuelis
Grastye	Samuel
Graterakes	Stephanus
Grathorne	Thomas
Gratrex	James
Gratrix	James
Grattan	William
Gratwick	Carolus
Gratwick	Charles
Gratwicke	John
Graul	John Thomas
Graunge	Gregory
Graunge	Johannes
Graunger	Richardus
Graunger	William
Graunt	Gabriel
Graunt	Gulielmus
Graunt	Henry
Graunt	Johannes
Graunt	John
Graunt	Robert
Graunte	Edward
Graunte	Johannes
Graunte	John
Graunte	Philippus
Grave	Gregory
Grave	Georgius
Grave	Jacobus
Grave	Johannes
Grave	Joseph
Grave	Josephus
Grave	Nicholas
Grave	Robertus
Grave	Samuel
Grave	Stephen
Grave	Thomas
Grave	Thomas Cecil
Grave	William Cecil
Gravell	Thomas
Gravener	Moses
Gravener	Thomas
Gravenor	Lancelot
Graver	Johannes
Graver	John
Graves	Charles Caspar
Graves	Danvers
Graves	Gawen
Graves	George
Graves	George Golding
Graves	Gulielmus
Graves	Henry
Graves	James
Graves	Johannes
Graves	John
Graves	John Charles Edward
Graves	Josephus
Graves	Leonardus
Graves	Mattheus
Graves	Morgan
Graves	Richard
Graves	Richard Morgan
Graves	Robert Percival
Graves	Robertum
Graves	Robertus
Graves	Thomas
Graves	Willimus
Gravesend	Willimus
Gravessend	William
Gravet	Johannes
Gravet	William
Gravett	Franciscus
Gravett	Johannes
Gravett	John
Gravett	William
Grawdon	Richard
Grawnger	Gawinus
Grawnte	Edward
Gray	Andreas
Gray	Anthonius
Gray	Charles
Gray	Cornelius
Gray	Edmund
Gray	Edmundus
Gray	Edw
Gray	Enoch
Gray	Franciscus
