Cler_surn	Cler_fore
Coney	Thomas
Coningrave	Hugo
Connell	Christoferus
Conold	John
Consint	Thomas
Constable	Willimus
Conway	Thomas
Conybeare	John
Conyers	Tobias
Coo	Christopher
Cook	John
Cook	Robert
Cook	Shadrach
Cook alias Cooke	John
Cooke	Ambros
Cooke	Caleb
Cooke	Edward
Cooke	Joh
Cooke	John
Cooke	John
Cooke	John
Cooke	John
Cooke	John
Cooke	Marmaduke
Cooke	Ralph
Cooke	Robertus
Cooke	Samuel
Cooke	Thomas
Cooke	Thomas
Cooke	William
Cookman	Will
Cookson	Thomas
Cookson	Thomas
Coole	Thomas
Cooley	Anth
Cooley	Anthony
Cooper	Edmond
Cooper	Edward
Cooper	Isaac
Cooper	John
Cooper	Thomas
Cooper	Vincent
Cooper	William
Cooth	Joh
Cope	Spencer
Copinger	Ambros
Copleston	Edward
Copleston	Edward
Copley	Joh
Coppinger	Ambrosio
Coppinger	Ambrosius
Corbet	Henry
Corbet	Ric
Corbett	Edward
Corbett	Ric
Cordell	Robertus
Cornewaile	Ric
Corney	Franc
Corney	Joh
Corney	Joh
Corney	Johannes
Cornwall	Henry
Cornwall	Thomas
Cornwallis	Frederick
Cornwallis	James
Cornwallis	James
Cornwallis	James
Cornwallis	James
Cornwallis	James
Cornwallis	James
Cornwallis	James
Cornwallis	James
Cornwallis	James
Cornwallis	James
Cornwallis	James
Cornwallis	James
Cornwallis	James
Cornwallis	James
Cornwallis	James
Cornwallis	James
Corpson	Richard
Correy	Gulielmus
Cory	John
Cory	Robert
Cosin	Joh
Coster	Arthur
Cotes	Edmund
Cotes	Georgius
Cotes	Robert
Coton	Will
Coton	Will
Coton	Will
Cottesford	Rob
Cottesford	Robert
Cottesford	Robertus
Cottisford	Robertus
Cotton	Alexander
Cotton	Alexander
Cotton	Edward
Cotton	Edward
Cotton	Edward
Cotton	Edward
Cotton	Edward
Cotton	Henricus
Cotton	John
Cotton	Samuel
Cotton	Samuel
Cotton	Will
Cotton	William
Cotton	Willus
Couham	Abraham
Courtenay	Henry Reginald
Courtney	Henry Reginald
Covell	Will
Covert	Charles Randol
Coward	Thomas
Cowell	Joh
Coweton	Joh
Cowldwell	Thomas
Cowle als Cole	Theodor
Cowlinge	Joh
Cowlinge	John
Cowlinge	Walter
Cowlinge	Walter
Cowper	Edw
Cowper	Johannes
Cox	Hugo
Cox	John
Cox	John
Cox	Petrus
Cox	Thomas
Cox	Will
Cox	Will
Cox	Will
Coxe	John
Coxe	Thomas Chamberlain
Coxe	Will
Coxeter	Thomas
Coytmore	Richard
Crabb	John
Crabb	John
Crabb	William
Cradock	Mountjoy
Cradock	Samuel
Cradock	Thomas
Cradocke	Joh
Cradocke	Joh
Cradocke	Joh
Cradocke	Joh
Cradocke	Joh
Cradocke	Samuel
Craford	James
Crakenthorpe	Ric
Crane	George
Crane	Thomas
Cranston	Andrew
Cranwell	Adame
Craven	Henry
Craven	Isaac
Craven	Isaac
Craven	John
Crawley	Richard
Crayford	Robert
Creeke	John
Creighton	Robert
Creighton	Thomas
Cremer	Acton
Cremer	Robert
Cresnor	Joh
Cresset	Edward
Cressett	James
Crew	Edward
Crew	Nathaniel
Crew	Nathaniel
Crewe	Joseph
Crewe	Joseph
Creyfeild	Joseph
Crick	Samuel
Crispe	Galfridus
Crobrow	Samuel
Crocket	Gilbert
Croft	John
Croft	Richard
Croft	William
Crofts	John
Crofts	Thomas
Crokatt	Gilbert
Croke	Richard
Crompe	Joh
Crompton	Richard
Crompton	Thomas
Crompton	Thomas
Croocher	Nathaniel
Crooke	James
Crooke	Joh
Crookes	Joh
Cropley	Joh
Crosby	Rowland
Crosby	William
Crosland	John
Crosley	Alex
Crosse	Joh
Crosse	Ric
Crosse	Thomas
Crosse	Thomas
Crosse	Thomas
Crosse	Thomas
Crosse	Thomas
Crow	Thomas
Crowder	Joseph
Crowley	Theodor
Crowley	William
Crowther	Abraham
Crowther	Joh
Crowther	Joseph
Croxall	Rodney
Croxall	Samuel
Crucius	Lewis
Crucius	Lewis
Crucius	Lewis
Crumpton	Thomas
Cryer	Samuel
Cuddyngton	Henricus
Cumberland	Richard
Cumberland	Richard
Cumberland	Robert
Cuningham	Hugh
Curle	Gualt
Curll	Gualt
Curtis	William
Curtois	Rowland
Cutler	Ricus
D'Anvers	Arthur
D'Oyley	John
D'Oyley	Roberto
D'Oyly	Robert
Daddow	Jonathan
Dade	Thomas
Dagg	Jonathan
Daker	William
Dakin	Humphfreus
Dalby	Will
Dale	Christoph
Dale	Christopher
Dale	Hugh
Dale	john
Dale	John
Dale	William
Dalton	Darcy
Dalton	Nathaniel
Dalton	Nathaniel
Dampier	Thomas
Dampier	Thomas
Dampier	Thomas
Dampies	Thoas
Damport	Ric
Dane	John
Daniel	Samuel
Daniel	Thomas
Daniell	Georgius
Danvers	Arthur
Danvers	Henry
Danvers	William
Darbie	Georgius
Darby	Benjamin
Darby	Jonathan
Darel	Nich
Darell	Humfridus
Darell	Ric
Darley	Thomas
Darnelly	Daniel
Dashwood	William
Dassigny	Marius
Daus	Abraham
Davenant	Edw
Davenant	Joh
Davidge	Hugo
Davidge	Hugo
Davidge	Hugo
Davidge	Hugon
Davidge	Joh
Davidge	John
Davie	Henricus
Davies	Edw
Davies	Edward
Davies	Eustace
Davies	Jacobus
Davies	James
Davies	Joh
Davies	Joh
Davies	John
Davies	John
Davies	John
Davies	John
Davies	Joseph
Davies	Owen
Davies	Samuell
Davies	St. John
Davison	Alexander
Davyes	Joh
Dawes	Lancelot
Dawes	William
Dawes	William
Dawes	William
Dawney	Henry
Dawney	Henry
Dawson	Milon
Dawson	Radulphus
Dawson	Thomas
Dawson	Thomas
Dawson	William
Day	George
Day	George
De Altary	Richard
De Chair	Edward
de Dominis	Antonio
de Donis	Marc Antonio
de L'Angle	John Maximilian
De L'Angle	John Maximilian
de la Motte	Phillipp
De Saumares	John
Dealtry	William
Dealtry	William
Dean	William
Deane	William
Deareham	Robert
Dearham	Robert
Dearing	Henry
Dee	Adrian
Dee	Franc
Dee	Franc
Dee	Francis
Dee	Francis
Deeble	Nich
Deedes	John
Deedes	John
Deedes	John
Deering	Henr
Deighton	Everard
Deighton	Everard
Deighton	Gilb
Delene	Timoth
Dell	John
Denham	Arthurus
Denham	John
Denham	John
Denison	William
Denne	Christofer
Denne	Thomas
Dennett	Math
Denny	Hill
Denny	William
Dent	Thomas
Dente	Robert
Denton	Will
Derby	Benjamin
Derham	Roger
Dering	Heneage
Derry	Daniel
Detton	Ric
Detton	Richard
Devye	Thomas
Dewy	Franc
Dewy	Francis
Deye	Valentin
Deye	Valentine
Dickenson	William
Dickinson	William
Dickman	Robert
Digby	William
Dighton	Everard
Dighton	Johes
Dillingham	Thomas
Dillon	Will
Dilworth	Joh
Disney	thomas
Disney	Thomas
Ditchfeild	John
Ditchfeild	Thomas
Dixe	Edvardus
Dixon	Robert
Dixon	Robert
Dobbins	Henry
Dobins	Guidon
Dobins	Guidon
Dobson	John
Dobson	Samuel
Dobson	William
Dod	Roger
Dod	Thomas
Dodd	Roger
Dodd	Thomas
Doddesley	Gervase
Dodeown	Thomas
Dodgson	James
Dodson	Jeremiah
Dodson	Thomas
Dodwell	William
Doe	Nathaniel
Doe	Robertus
Doe	Thomas
Doe	Thomas
Doidge	James
Dolben	John
Dolben	John
Dolben	John
Dolben	Will
Dollinge	Michael
Dollinge	Michael
Dollinge	Michael
Dolman	Thomas
Dolphin	Ric
Donne	Joh
Dorrell	Georg
Douche	Will
Doughbye	Edward
Doughtey	Thomas
Doughtie	Andr
Doughty	Edwardus
Doughty	John
Doughty	John
Douglas	John
Douglas	John
Doulben	David
Doulben	David
Doulbon	David
Dover	Joh
Dowdeswell	Edward Christopher
Dowdeswell	William
Dowe	Christopher
Dowghtie	Edward
Dowle	Joh
Dowle	Joh
Downame	Georg
Downe	Richard
Downe	Thomas
Downes	Henry
Downes	Henry
Downes	Samuel
Downes	Samuel
Downes	Thomas
Downhale	Henr
Doyly	Barthramo
Drake	Humfred
Drake	Humphrey
Drake	Johanni
Drake	Samuel
Drake	Will
Drakeford	Matthew
Draper	Petr
Draycott	John
Draycott or Draycote	
Drayner	Eadwardus
Drayner	Edward
Drayner	Edward
Drayton	Thomas
Drew	John
Drewe	Edward
Driver	Joh
Drope	Edward
Drope	Edward
Drope	Joh
Drope	Joh
Drope	Thomas
Drope	Thomas
Drummond	Robert
Drury	Gulielmus
Drury	Will
Dryden	Jonathan
Dryden	Jonathan
Dubordieu	John
Dubourdieu	Armand
Ducket	Henricus
Dudley	John
Dudley	Samuel
Dudley	Samuell
Dudley	Will
Dudley	William
Duerden	Joh
Dugdale	Jacob
Dugdale	James
Dugdale	Philip
Dun	Johannes
Dunbar	Thomas
Dunbar	William
Duncomb	William
Duncon	Edmund
Dunn	Jerman
Dunstall	John
Dunster	Thgomas
Duport	James
Duppa	Brian
Duppa	Brian
Durant	George
Durant	Will
Durel	John
Durell	David
Durell	John
Durham	William
Durham	William
Durnford	Thomas
Durston	John
Durye	Gilb:
Dyer	Jacobus
Dymoke	Joh
Eachard	Laurence
Eade	Edmundus
Earbery	Matthew
Earell als Earle	Ric
Earle	Robert
Earle	Thomas
Earle	Thomas
East	Nicholas
Eastgate	Gabriel
Eaton	John
Eaton	John
Eaton	Robertus
Eaton	Samuel
Eaton	Stephen
Ebden	Joh:
Echard	Laurence
Eden	Carolus
Eden	Charles
Edes	Richard
Edes	Richard
Edgar	Thomas
Edge	Peter
Edge	Peter
Edge	Richardo
Edgely	Georg
Edgley	George
Edmonds	Francis
Edmonds	Will
Edmonds	Will
Edmonds	Will
Edward Loggin	Griffin
Edwardes	John
Edwardes	Mauritius
Edwardes	Thomas
Edwardes	Will
edwardes	William
Edwards	Elie
Edwards	Francis
Edwards	Griffin
Edwards	Joh
Edwards	John
Edwards	John
Edwards	John
Edwards	John
Edwards	Richard
Edwards	Samuel
Edwards	Thomas
Edwards	William
Edwards	Willimus
Egerton	Francis Henry
Egerton	Francis Henry
Egerton	Francis Henry
Egerton	Francis Henry
Egerton	Francis Henry
Egerton	Francis Henry
Egerton	Francis Henry
Egerton	Francis Henry
Egerton	Francis Henry
Egerton	Francis Henry
Egerton	Francis Henry
Egerton	Henry
Egerton	Henry
Egerton	Henry
Egerton	Henry
Egerton	Henry Francis
Egerton	John
Egerton	John
Egerton	Philip
Egerton	Thomas
Egerton	Thomas
Egerton	Thomas
Egerton	William
Egerton	William
Egglesfeelde	Anthonius
Eglesfeild	Anth
Eglesfeild	Joh
Ekins	Randolph
Elborowe	Joh
Elcock	Georg
Elcock	George
Elcock	George
Eliot	William
Elis	Thomas
Elks	Edward
Elliot	John
Ellis	Anthony
Ellis	Johes
Ellis	John
Ellison	Nathaniel
Elliston	Mathew
Elly	John
Ellye	Joh
Elton	Edwardus
Ely	Robert
Ely	Robert
Elyot	Rogus
Elyott	Josue
Elyse	David
Emerson	Thomas
Emes	William
English	John
Englishe	David
Ennewe	Joh
Ersley	Willimus
Escott	Bickham
Estcot	Daniel
Eston	Edmund
Etheridge	Joh
Eustance	Evan
Eustance	Evan
Eustance	Evan
Evans	Gawin
Evans	Hugh
Evans	John
Evans	Johnj
Evans	Johnj
Evans	Morgan
Evans	Owen
Evans	Owen
Evans	Owen
Evans	Ric
Evans	Ric
Evans	Richard
Evans	Richard
Evans	Thomas
Evans	Thomas
Evans	Walter
Evans	Will
Evatt	Ric
Eve	Henry
Eve	James
Eve	James
Evelegh	Jacobus
Eveleigh	John
Eveleigh	Ric
Ewbanke	Will
Ewell	Robert
Ewer	John
Ewer	John
Ewer	Roger
Exton	Richard
Eykyn	John
Eyre	Christopher
Eyre	Francis
Eyre	Reginald
Eyre	Reginald
Eyre	Richard
Eyre	Robert
Eyre	Samuel
Eyre	Venn
Eyton	Kenrick
Eyton	Owen
Eyton	Robert
Fage	George
Fairefaxe	Will
Fairfax	Henry
Fairfax	Thomas
Fairfax	William
Fairfaxe	Will
Fairmeadow	Thomas
Fairmin	Petrus
Fale	Joh
Farefax	Henr
Farewell	George
Farish	Peter
Farmerie	Robert
Farneworth	Ellis
Farrer	Thomas
Farrer	Will
Farrington	Isaie
Farrington	Robert
Faulkington	Nicholas
Favour	Joh
Fawcett	Robertus
Fawkener	Anthony
Fawkner	John
Fawsett	Thomas
Featley	Daniel
Featley	Daniel
Featley	Daniel
Feild	Edward
Feild	Robertus
Feild	Theophil
Feilde	Matthew
Feilde	Matthew
Feilde	Theoph
Feildenn	Rog
Feildinge	Christofer
Fell	John
Fell	Samuel
Felton	Nich
Felton	Nicolas
Fenton	James
Fenton	Roger
Ferebe	Joh
Ferebee	Georgius
Feriman	Thomas
Fermyn	Petrus
Ferne	George
Ferne	Henry
Ferrar	Joh
Ferrar	Thomas
Ferrell	Timothy
Ferror	Williamus
Feryman	Thomas
Fethern	Jacob
Fettiplace	Daniel
fflauell	Johannes
ffoorde	Willimus
Fiddes	Thomas
Fido	John
Field	Thomas
Field	William
Filewood	James
Filoll	Ric
Finch	Daniel
Finch	Daniel
Finch	John
Finch	Leopold William
Finch	Thomas
Finch	William
Finche	Edward
Finlay	James
Finney	Thomas
Firmin	Giles
Firmin	Giles
Firmin	John
Firth	Emor
Firth	Emor
Fish	Jacob
Fish	James
Fish	Robert
Fish	Thomas
Fish	William
Fishenden	Thomas
Fisher	Henry
Fisher	John
Fisher	Peter
Fisher	Philip
Fisher	Philip
Fisher	Philip
Fisher	Thomas
Fiske	James
Fiske	Thomas
Fiske	Thomas
Fist	William
Fitzgeffry	John
Fitzgerald	Thomas
Fitzharbert	Ric
Fitzherbert	Richard
Fitzherbert	Richard
Fitziames	Joh
FitzRoy	Henry
Fitzwilliams	Willimus
Flamante	Carolus
Flaskett	Thomas
Fleete	Samuel
Fleetwood	John
Fleetwood	William
Fleetwood	William
Fleetwood	William
Fleetwood	William
Fleming	Egidius
Fleming	George
Fleming	Henry
Fleming	William
Fleminge	Egid
Fleminge	Giles
Fleminge	Joseph
Flemynge	Will
Fleshwan	Bernardo
Fleshwar	Barnard
Fleshwar	Will
Fletcher	Edward
Fletcher	Edward
Fletcher	Egidius
Fletcher	Lancelot
Fletcher	Lancelot
Fletcher	Lancelotus
Fletcher	Richard
Flexton	Franc
Flicke	Nath
Flicke	Nathaniel
Flicke	Nathaniel
Flicke	Nathaniel
Flower	Rog
Floyd	Georgius
Floyd	Joh
Floyd	John
Floyd	Thomas
Floyde	Thomas
Foake	Franciscus
Foden	William
Fogg	Arthur
Folkingham	Nicholas
Folliott	Franc
Folliott	Francis
Foord	William
Foort	Francis
Foote	Joh
Forbes	Alexander
Forbey	Joh
Ford	Richard
Ford	Will
Ford	Will
Ford	William
Forman	Thomas
Forman	Thomas
Forster	Aquila
Forster	John
Forster	Richard
Forster	Richard
Forster	William
Fortrie	John
Fortrie	John
Fortune	John
Fortune	Moro
Forward	Joh
Fosbrooke	William
Fosse	Johanni
Foster	Charles
Foster	Leonard
Foster	Richardus
Foster	Richardus
Foster	Simon
Foster	Will
Foster	Will
Foster	Will
Foster	Will
Foster	William
Foster	William
Fotherbie	Carolus
Fotherby	Charles
Fotherby	Franciscus
Fotherby	Martin
Fotherby	Martinus
Fothergill	Mark
Foulk	Robert
Foulkes	Peter
Foulkes	Richard
Foulkes	Robert
Foulkes	Robert
Foulkes	Robert
Foulkes	Robert
Foulkes	William
Fountayne	John
Fowkes	Franc
Fowler	Bernard
Fowler	Bernard
Fowler	Edward
Fowler	Edward
Fowler	Leumeli
Fowler	Samuel
Fowler	Will
Fowler	William
Fowler	William
Fowrd	Johannes
Fox	Edward
Fox	Isaac
Fox	Johanni
Fox	Willielmus
Frampton	Robert
Frampton	Robert
Frampton	Robert
Frampton	Robert
Frampton	Robert
Frampton	Robert
Frampton	Thomas
Frampton	William
Frances	Jonethan
Francis	Jonathan
Francis	Jonathan
Francis	Jonathan
Francke	Will
Francke	Will
Francklin	Edward
Francklyn	John
Franckwell	Nich
Frankland	William
Franklyn	Johannes
Franks	Abraham
Franks	William
Freake	Ric
Freake	Robert
Freeman	George
Freemantle	Joh
Freemantle	Joh
Freeston	Abraham
Freind	William
Freke	John
Freman	Ralph
French	Edmond
French	John
French	Phillipp
Frenchman	Thomas
Frere	Thomas
Frere	Thomas
Frewen	Accepted
Frewen	Joh
Frewen	John
Frewen	Thomas
Frodsham	Robert
Frogg	Henricus
Frogge	Arthur
Frosdyke	Johannes
Frost	Joh
Frost	Johannes
Frost	John
Fulham	George
Fulham	John
Fuller	Joh
Fuller	John
Fuller	John
Fuller	Nich
Fuller	Samuel
Fuller	Thomas
Fuller	Thomas
Fuller	Thomas
Fuller	Will
Fulleshurst	Anthonius
Fulnetbie	Joh
Furmary	Joh
Fursse	Joseph
Fyler alias Filer	John
Fyson	Thomas
Fyssher	Henricus
Fyssher	John
Fytch	Jacobus
Gabriel	Robert Burd
Gabriel	Robert Burd
Gage	Sampson
Gaisdon	Peter
Galbraith	Humfrid
Gale	Charles
Gale	Charles
Gale	Leonard
Gale	Robert
Gale	Thomas
Gale	Thomas
Gale	Thomas
Gallard	Rog
Gallard	Rog
Gallard	Roger
Gallard	Rogerus
Gallard	Samuel
Gallon	Joh
Gally	Henry
Galton	Edward
Gamage	Francis
Gamage	Thomas
Gamlyn	John
Gamond	Thomas
Gape	James Carpenter
Gape	James Carpenter
Garbett	Richard
Garden	James
Gardener	James
Gardiner	Francis
Gardiner	James
Gardiner	James
Gardner	Ric
Gardner	Richard
Gardner	Rico
Gardner	Samuel
Gardner	William
Garencieres	Dudley
Garenciers	Dudleius
Garfild	William
Garland	Robert
Garland	Robert
Garmston	John
Garnet	John
Garnett	John
Garnett	Will
Garnett	William
Garnier	William
Garnon	Richard
Garnon	Richard
Garnons	Henr
Garnons	Ralph
Garrard	Christopher
Garrett	Gualterus
Garrett als Huls	Georgius
Garth	Carolus
Garth	Carolus
Garth	Carolus
Garth	James
Garth	James
Garthwaite	Ephraim
Garthwaite	Thomas
Garthwayte	Thomas
Gaskin	George
Gastrel	Francis
Gatacre	Thomas
Gate	Timoth
Gates	William
Gauler	Samuel
Gawler	Samuel
Gay	John
Gaydge	Sampson
Gaydge	Samson
Gaykar	Joh
Gaylard	Robert
Gaylard	Robert
Geary	John
Geast	William
Gedes	Joh
Gee	Edward
Gee	Joh
Gee	Joh
Gee	John
Gee	John
Gell	Gulielmus
Gent	Nicholas
Gerard	Henry
Gerard	Joseph
Gerard	Joseph
Geree	John
Geree	John
Gerie	Thomas
German	Daniel
Gerrard	Henry
Gerrard	Henry
Gerrard	William
Gey	Joh
Gibbens	Will
Gibbens	Will
Gibbes	Roger
Gibbons	Franc
Gibbons	John
Gibbons	John
Gibbs	Charles
Gibbs	William
Gibson	Abraham
Gibson	Edmund
Gibson	Edmund
Gibson	Edward
Gibson	Joh
Gibson	John
Gibson	John
Gibson	Laur:
Gibson	Thomas
Gibson	Thomas
Gibson	Thomas
Gibson	Thomas
Gibson	William
Gibson	William
Gibson	William
Gibson	William
Giffard	Charles
Giffard	John
Gifford	Nathan
Gifford	Samuel
Gifford	Samuel
Gifford	Thomas
Gilberdes	Will
Gilbert	Henry
Gilbert	John
Gilbert	John
Gilbert	William
Gilberte	Joh
Gilberte	Joh
Gilberte	John
Giles	John
Giles	Nathaniel
Gilham	Thomas
Gillingham	Ric
Gillingham	Richard
Gillmore	Joh
Gilpin	Bernard
Gimney	Ric
Gisborne	James
Gisborne	Thomas
Gisborne	Thomas
Gittins	Daniel
Gland	Gabriel
Glandvile	Joseph
Glanvill	John
Glanvill	Joseph
Glass	Richard
Glisson	Paul
Glover	Christofer
Glover	Thomas
Glover	Wiliam
Glover	William
Glyd	Mich
Glyn	Owin
Goad	Thomas
Goade	Thomas
Goche	Barnabie
Goche	Henry
Goddard	John
Goddard	Thomas
Godfrey	Franc
Godsalve	Richardus
Godsalve	Richardus
Godsalve	Richardus
Godwin	Franc:
Godwin	Joseph
Godwin	Nathaniel
Godwin	Paul
Godwin	Thomas
Godwyn	Paulo
Godwyn	Thomas
Godwyn	Thomas
Godwyn	Thomas
Goffe	Hugo
Goffe	Joh
Goffe	Robert
Goldeston	Germano
Goldsboroughe	Nicho
Goldsmith	Charles
Goldsmith	Daniel
Goldwell	Francis
Goldwell	Francis
Gollop	Willimus
Gollope	Gibbesio
Gollope	Will
Gollopp	Will
Golty	Richard
Golty	Samuel
Gooch	Thomas
Gooch	Thomas
Good	Henr
Good	Henr
Good	Thomas
Good	William
Goodall	John
Goodall	William
Goodall	William
Goodday	Gulielmus
Goodman	Godfrid
Goodman	Hugo
Goodman	Hugo
Goodman	Joh
Goodrich	Matthew
Goodrick	Robert
Goodrick	Robertus
Goodricke	Robert
Goodsalve	Richardus
Goodwicke	Robert
Goodwin	Bartram
Goodwin	Bemjamin
Goodwin	Francis
Goodwin	Joh
Goodwin	Joh
Goodwin	Johannes
Goodwin	John
Goodwin	Mathew
Goodwin	Matthew
Goodwin	Richard
Goodwin	Robert
Goodwin	Thomas
Goodwin	Thomas
Goodwyn	Timothy
Goodwyn	Will
Gordon	Joh
Gorstillow	Rogerus
Gorthwait	Thomas
Gosnold	Lyonel
Gostling	John
Goswell	Edw
Gould	Robert
Gould	Robert
Gouldman	Georg
Goulsborough	Godf:
Gowen	Henr
Gower	Nathaniel
Grace	Benedict
Grace	Joh
Grace	Joh
Grahme	George
Granger	Edmund
Grant	Henry
Grant	John
Grante	Gabrel
Graunt	Joh
Graunt	John
Gray	Joh
Gray	Nich
Gray	Robert
Gray	Robert
Gray	Robert
Gray	Robert
Gray	Robert
Gray	Thomas
Gray	Will
Graye	Edmund
Greanes	Samuel
Greatrakes	Steph
Greaves	Samuel
Greaves	Thomas
Greaves	Will
Greeenhalgh	Thomas
Green	Henry
Green	Richard
Green	Thomas
Green	Thomas
Green	William
Green	William
Greenaughe	Arthurus
Greene	Christofer
Greene	Christoferus
Greene	Daniel
Greene	Daniel
Greene	Jasper
Greene	Johannes
Greene	Thomas
Greene	Thomas
Greenefeild	Joseph
Greenewoode	Ric
Greenhill	Joseph
Greenhill	Will
Greenhill	William
Greenough	Will
Greenough	William
Greenway	George
Greenwood	Joh
Greenwood	William
Gregorie	Robert
Gregory	Abraham
Gregory	Abraham
Gregory	Anthony
Gregory	Anthony
Gregory	Daniel
Gregory	Edward
Gregory	George
Gregory	Richard
Gregory	Richard
Gregory	Richard
Gregory	Robert
Gregory	Thomas
Gregson	Alexander
Grene	Christoferus
Grene	Joh
Grene	Will
Gretton	George
Gretton	Phillips
Grey	Anchitel
Grey	Anchitel
Grey	Anchitel
Grey	Auchitel
Grey	Edward
Grickbeck	Paulus
Griere	Andre
Griesdale	Brown
Griffeth	James
Griffin	Oliver
Griffin	William
Griffith	Alexand
Griffith	Alexander
Griffith	Alexander
Griffith	Benjamin
Griffith	Edmund
Griffith	Edmund
Griffith	Edmund
Griffith	Edmund
Griffith	Edward
Griffith	Georg
Griffith	George
Griffith	Guliel
Griffith	Henr
Griffith	Hugh
Griffith	Hugon
Griffith	Hugon
Griffith	James
Griffith	Jasper
Griffith	Jeremiah
Griffith	Jeremiah
Griffith	John
Griffith	John
Griffith	John
Griffith	Mattheus
Griffith	Mauritius
Griffith	William
Griffith	William
Griffith	William
Griffithes	Adam
Griffithes	Adam
Griffithes	Gulielmus
Griffithes	Silvan
Grigg	Michael
Grigg	Robert
Grimston	Harbottle
Grimston	Harbottle
Grimston	Joh
Groavas	John
Groome	Thomas
Grouse	Thomas
Gryme	Joh
Grymshawe	Henricus
Guidott	Robert
Guise	William
Gulliford	Brentio
Gulliforde	Robert
Gulston	Joseph
Gulston	Nath
Gulston	Nath
Gulston	William
Gulston	William
Gulston	William
Gumble	Thomas
Gunson als Gunston als Gaunson	Roger
Gurden	Nathll
Gurdon	Nathaniel
Gurdon	Philip
Gwinn	David
Gwyn	Ric
Gwynnethe	Johannes
Gylby	Thomas
Hackett	Joh
hackett	John
Hackluyt	Ric
Hackman	Charles
Haddlesay	Thomas
Haddon	Henry
Hadley	Rich
Hadley	Rich
Haggitt	Francis
Haiward	Joh
Hale	Alexander
Hale	Richard
Hales	Christopherus
Hales	Edward
Hales	John
Halford	Thomas
Halifax	Samuel
Halifax	Samuel
Halke	Will
Hall	Carolus
Hall	Georgius
Hall	Henry
Hall	John
Hall	John
Hall	John
Hall	John
Hall	Joseph
Hall	Joseph
Hall	Nicholas
Hall	Nicolas
Hall	Ric
Hall	Richard
Hall	Richard
Hall	Richard
Hall	Richardus
Hall	Robert
Hall	Robert
Hall	Robert
Hall	Robert
Hall	Robert
Hall	Thomas
Hall	Thomas
Hall	William
Hall	William
Hallam	Nichol
Hallifax	William
Hallywell	Henry
Halsey	Jac
Halsey	James
Halsey	Richard
Halswell	Hugh
Halswell	Hugon
Halton	John
Ham	Robert
Hamby	Ric
Hamden	Georg
Hamden	Joh
Hamersley	Chamberlaine
Hammersly	Hugh
Hammond	Edward
Hammond	John
Hammond	John
Hammond	John
Hammond	John
Hammond	Timothy
Hammonde	Johes
Hamond	Francis Thomas
Hamond	Henr
Hamond	Peter Ashton
Hamonds	Timotheus
Hampson	John
Hampson	John
Hampton	Charles
Hampton	Christoferus
Hampton	Guiliel
Hampton	John
Hampton	John
Hampton	William
Hampton	William
Hanbury	Robert
Handbye	Williamus
Hanger	Joh
Hangor	John
Hanington	Henr
Hanmer	Graham
Hanmer	Joh
Harbyll	Eadwardus
Hardacre	Henry
Harding	Francis
Harding	John
Harding	John
Harding	Robert
Hardinge	Joh
Hardinge	Will
Hardres	Thomas
Hardwick	Will
Hardwick	William
Hare	Francis
Hare	Francis
Hare	Robert
Harford	Anselm
Hargraves	Jacobus
Harison	John
Harley	John
Harling	William
Harmar	Joh
Harpe	Rich
Harpe	Richardus
Harper	Thomas
Harries	James
Harriott	Richard
Harriott	Rico
Harris	Jacobus
Harris	Joh
Harris	John
Harris	John
Harris	John
Harris	John
Harris	John
Harris	John
Harris	John
Harris	John
Harris	John
Harris	Samuel
Harris	Thomas
Harris	Thomas
Harris	Thomas
Harris	Will
Harris	William
Harris	William
Harris	William
Harris	William
Harrison	Henricus
Harrison	Henricus
Harrison	Henry
Harrison	Hezekiah Goodeve
Harrison	Hezekiah Goodeve
Harrison	Jeremiah
Harrison	Joh
Harrison	John
Harrison	John
Harrison	Lancelot
Harrison	Lancelot
Harrison	Samuel
Harrison	Thomas
Harrison	Thomas
Harrison	Thomas
Harrison	William
Harsenet	Samuel
Harsnet	Samuel
Harsnett	Adam
Hart	John
Hart	Ric
Hart	Rubin
Hartop	Samuel
Hartopp	William
Hartwell	Henr
Harvey	Francis
Harvey	Joseph
Harvey	Ric
Harvey	Richardus
Harvey	Thomas
Harvey	William
Harvill	Edward
Harwar	Joseph
Harward	Ric
Harwood	William
Harwood	William
Harwood	William
Hascard	Gregory
Haselwood	Robert
Haslam	Christopher
Haslewood	Robert
Hassall	Joh
Hassard	Gregory
Hassard	William
Hassell	Joh
Hassell	Thomas
Hastie	Joh
Hastinges	William
Hastings	Robert
Hastings	Will
Hatch	Robert
Hathway	Luke
Hathway	Robert
Hathwayte	Thomas
Hatton	Edr
Hatton	Edwardus
Haughton	Joh
Haultrain	Francis
Hausby	Rad
Haverley	Thomas
Haviland	John
Haward	Joh
Hawden	Georg
Hawes	John
Hawes	Ric
Hawes	Robertus
Hawes	Thomas
Hawes	Thomas
Hawker	Joh
Hawkins	Joh
Hawkins	John
Hawtayne	William
Hawtayne	William
Hawys	Robert
Haxby	Thomas
Haycrofte	Tristram
Haydon	Eadwardus
Hayes	William
Haymes	Thomas
Hayte	Gaulterus
Hayter	George
Hayter	Thomas
Hayward	James Robinson
Hayward	James Robinson
Hayward	Thomas
Haywood	Oliverus
Head	Edward
Head	John
Head	John
Head	John
Head	John
