Cler_surn	Cler_fore
Addison	Willimus
Addison	Willimus
Addison	Willimus
Addison	Willimus
Addison	Willimus
Addison	Willimus
Addison	Willimus
Addison	Willimus
Addison	Willimus
Addison	Willimus
Addison	Willimus
Addison	Willimus
Addison	Willimus
Addison	Willimus
Addisshed	Peter
Additon	Robertus
Addlerly	Robtus
Addrelston	Edmundus
Addy	Thomas
Addye	Christopher
Addye	John
Addye	John
Addynson	Thomas
Addyshed	Petrus
Addyshed	Petrus
Addyson	Thomas
Addyson	Thomas
Adee	Isaacus
Adee	Nich:
Adee	Nicholas
Adelston	Michael
Ademe	Richardus
Adenbrooke	Thomas
Adenbrooke	Thomas
Ades	William
Adeson	Anthony
Adey	William
Adey	William
Adey	William
Adey	William
Adie	Nicholas
Adington	Harmanus
Adington	Harmanus
Adington	Harmon
Adington	Harmon
Adished	Peter
Adished	Petrus
Adished	Thomas
Adished	Thomas
Adison	Georgius
Adison	Robertus
Adkins	
Adkinson	Arthur
Adkinson	Arthur
Adkinson	Arthur
Adkinson	Arthur
Adlam	Not given
Adlard	Anth
Adlard	Antho:
Adlard	Anthonius
Adlard	Anthonius
Adleston	Michaell
Adlington	Thomas
Adney	Georgius
Adney	Richard
Adney	Richard
Adney	Richard
Adney	Richard
Adocke	Willielmus
Adowe	Johannes
Adrian	Richard
Adryan	Barthus
Adshead	Jeremias
Adshead	Jeremias
Ady	Nicholas
Adye	Nicholas
Adye	Nicolaus
Adye	Robert
Adyes	Wyllyam
Adyson	Thomas
Adyson	Thomas
Aelmer	BLANK [but Theoophilus]
AElmer	George
AElmer	George
Aelmer	Theophilus
Aelmer	Theophilus
Aelmer	Theophilus
Aelmir	George
Aenmer	Michaell
Aerten	Edvardus
Aerton	Edvardus
Aerton	Edvardus
Aerton	Edward
Affleck	James
Affleck	James
Affleck	William
Affowle	William
Afowle	Harry
Afowlle	Henry
After	John
After	John
After	John
After	John
After	John
Agar	Laurence
Agar	Laurence
Agar	Laurence
Agar	Laurence
Agar	Laurence
Agar	Laurence
Agar	Laurence
Agar	Laurence
Agar	Thomas
Agar	Thomas
Agard	Simon
Agas	Edwardus
Agas	Eligeus
Agashan	Alexander
Agasman	Alexander
Agborough	Edward
Agborow	Edvardus
Agecombe	William
Ager	John
Ager	John
Aggas	Edvardus
Aggas	Eligeus
Aghton	Robertus
Aghton	Robertus
Agley	blank
Aglionby	
Aglionby	George
Aglionby	Henricus
Aglionby	Henricus
Aglionby	Henricus
Aglionby	Henricus
Aglionby	Henricus
Aglionby	Henricus
Aglionby	Henricus
Aglionby	Henricus
Aglionby	Thomas
Aglionby	Thomas
Aglionby	Thomas
Aglionby	Thomas
Aglionby	Thomas
Aglionby	Thomas
Aglionby	Thomas
Aglionby	Thomas
Aglionby	Thomas
Aglionby	Thomas
Aglionby	Thomas
Aglionby	Thomas
Aglonby	Thomas
Aglonby	Thomas
Aglonby	Thomas
Aglonby	Thomas
Aglyonby	Georgius
Agnasholde	Richardus
Agnel	Roman
Agustinnse	Wilhelmus
Agutter	William
Agwatkin	Thomas
Aickton	Johannes
Aicrigge	Johannes
Aikridge	John
Aikrigg	Joannes
Aileward	Rogerus
Aileworth	Not given
Ailiffe	Josephus
Ailmer	Edward
Ailmer	Jo:
Ailmer	Johannes
Ailmer	Theoophilus
Ailmer	Theophilus
Ailmer	Theophilus
Ailmer	Theophilus
Ailway	Hugh
Ainge	Joseph
Ainge	Josephus
Ainge	Josephus
Ainge	Josephus
Ainge	Samuel
Ainscough	Radleius
Ainscough	Radley
Ainscough	Radley
Ainscough	Thomas
Ainsley	Johue
Ainsworth	George
Ainsworth	George
Ainsworth	George
Ainsworth	Gulielmus
Ainsworth	unknown
Ainsworth	Willamus
Ainsworth	Willimus
Airay	Adam
Airay	Adam
Airay	Christoph:
Airay	Guilielmus
Airay	Guilielmus
Airay	Guilielmus
Airay	Johes
Airay	Johes
Airay	Johnes
Airay	William
Airay	Willimus
Airay	Willimus
Airay	Willimus
Airay	Willimus
Airay	Willimus
Airay	Xopherus
Airay	Xpoferus
Airay	Xpoferus
Airay	Xpoferus
Aird	Johannes
Aird	Johannes
Airde	Johannes
Airde	Johannes
Airde	Johannes
Airde	Johannes
Airde	Johannes
Airde	Johannes
Aire	Johannes
Aire	Robert
Aires	Petrus
Airesley	Francis
Airey	Adam
Airey	Johes
Airey	Willimus
Airey	Willimus
Airey	Willimus
Airey	Willimus
Airey	Willimus
Airey	Willimus
Airson	blank
Airson	J
Airson	J
Airson	J
Airson	J
Airson	J
Airson	John
Airson	John
Airson	John
Airson	John
Airson	Thomas
Airson	Thomas
Airson	Thomas
Airson	Thomas
Airton	Edvardus
Airton	Edvardus
Airton	Edvardus
Airton	Edward
Airton	Edwardus
Airton	Edwardus
Airton	Robertus
Airton	Thomas
Airy	Willimus
Airye	Richard
Aisgill	Henry
Aisgill	Henry
Aisgill	Joshua
Aishford	Daniel
Aishton	Peter
Aishton	Randoll
Aishwood	Bartholomew
Aiskew	John
Aiskew	John
Aiskwith	Georgius
Aisley	blank
Aisley	Johannes
Aisley	Johannes
Aisley	Johannes
Aisley	Johannes
Aistrop	John
Aitkens	RE
Akoons	Wilhelmus
Alabastre	Guil
Alablaster	William
Alaige	Chailes
Alama	Henry
Alanbie	Christopher
Alanbie	Christopher
Alanby	Christopher
Alanby	Christopher
Alanby	Christopher
Alanby	Robertus
Alanby	Robertus
Alanby	Robertus
Alanby	Robertus
Alanby	Thomas
Alanbye	Christopher
Alanbye	Christopher
Alanbye	Christopher
Alanbye	Thomas
Alane	Robertus
Alanson	Edvardus
Alanson	Edvardus
Alanson	Edvardus
Alanson	Robert
Alard	Johnes
Alard	Johnes
Alasden	William
Albert	Georgius
Albert	Georgius
Albert	Georgius
Albin	Christopher
Albin	Christopher
Albin	Christopherus
Albin	not given
Albin	unknown
Albon	John
Albord	Thomas
Alborne	Thomas
Alborne	Thomas
Albote	[blank]
Albote	[blank]
Albourne	Thomas
Albourne	Thomas
Albright	Will'us
Albright	William
Albright	William
Albright	William
Albright	William
Albright	William
Albright	William
Albright	William
Albright	William
Albright	William
Albrighte	Wilhelmus
Albryght	Wilhelmus
Albryght	Wilhelmus
Alburne	Thomas
Alburne	Thomas
Alcap	Johannes
Alcetur	John
Alchin	Eadwardus
Alchin	Johannes
Alchin	Johannes
Alchin	Johannes
Alchin	John
Alchin	John
Alchin [?]	John
Alchorne	Not given
Alcock	Charles
Alcock	Charles
Alcock	Charles
Alcock	John
Alcock	John
Alcock	Laurence
Alcock	Richard
Alcock	Richard
Alcock	Richard
Alcock	Richardus
Alcock	Richardus
Alcock	Thomas
Alcock	Thurstan
Alcock	William
Alcock	William
Alcock	William
Alcock	William
Alcock	Williamus
Alcock	Williamus
Alcocke	Gilbert
Alcocke	Henry
Alcocke	Humfrey
Alcocke	Humfrey
Alcocke	Jo:
Alcocke	Johannes
Alcocke	Johannes
Alcocke	Lawrentius
Alcocke	Lodovicus
Alcocke	Richard
Alcocke	Richardus
Alcocke	Richardus
Alcocke	Robert
Alcocke	Thomas
Alcocke	Thomas
Alcocke	Thurstan
Alcok	William
Alcoke	Richard
Alcoke	Richard
Alcoke	Richardus
Alcoke	Thomas
Aldams	Robertus
Aldcroft	Carolus
Aldcroft	Carolus
Aldcroft	Charles
Aldcroft	Charles
Aldcroft	Charles
Aldcroft	Charles
Aldeed	Henrico
Aldem	Jo:
Aldem	Jo:
Aldem	Jo:
Aldem	Johannes
Aldem	not given
Aldem	not given
Alden	Georgius
Alden	John
Alden	Thomas
Alden	Thomas
Alden	Thomas
Alder	Johannes
Alder	not given
Alder	St.John
Alderbury	Thomas
Aldercroft	Charles
Alderich	Simo
Alderick	John
Alderick	John
Alderley	Robertus
Alderley	Robertus
Alderly	Rob:
Alderly	Robertus
Alderly	Robtus
Alderly	Robtus
Alderman	Francis Charles
Alderman	Johannes
Alderne	not given
Aldersey	Samuel
Aldersey	Samuel
Aldersey	Samuel
Aldersey	Samuel
Aldersey	Samuel
Aldersey	Samuel
Aldersey	Samuel
Aldersey	Samuel
Alderson	George
Alderson	George
Alderson	Georgius
Alderson	Georgius
Alderson	Gulielmus
Alderson	Jacobus
Alderson	Jacobus
Alderson	John
Alderson	Richardus
Alderson	Richardus
Alderson	William
Alderson	William
Alderson	William
Alderson	William
Alderson	William
Alderson	William
Alderson	William
Alderstone	Johannes
Alderstone	Johannes
Alderstone	Johannes
Alderton	Robertus
Aldey	Edwardus
Aldey	Edwardus
Aldey	Edwardus
Aldey	Thomas
Aldhouse	Gulielmus
Aldhouse	Gulielmus
Aldie	Edwardus
Aldington	Willus
Aldisworth	James
Aldred	Edmundus
Aldred	Johannes
Aldred	Johannes
Aldred	not given
Aldredu'	John
Aldrege	Robert
Aldrege	Robert
Aldrich	Charles
Aldrich	Charles
Aldrich	Charles
Aldrich	Jacobus
Aldrich	Roger
Aldrich	Simo
Aldrich	Simo
Aldrich	Simo
Aldrich	Simo
Aldrich	Simo
Aldrich	Simo
Aldrich	Simo
Aldrich	Stephen
Aldrich	Stephen
Aldrich	Stephen
Aldrich	Symo
Aldriche	George
Aldriche	Richard
Aldriche	Robert
Aldriche	Simo
Aldriche	Simo
Aldriche	Simo
Aldriche	Simo
Aldriche	Simo
Aldriche	Simo
Aldriche	Simo
Aldriche	Simo
Aldriche	Simo
Aldriche	Simo
Aldriche	Simo (sic)
Aldriche	Thomas
Aldrick	Charles
Aldridge	--
Aldridge	George
Aldridge	George
Aldridge	Johes
Aldridge	Johes
Aldridge	John
Aldridge	not given
Aldridge	Richard
Aldridge	Robert
Aldridge	Robert
Aldridge	Robert
Aldridge	Robert.
Aldridge	Roger
Aldridge	Thomas
Aldrige	Richard
Aldrige	Richard
Aldrige	Simo
Aldritche	Thomas
Aldus	Samuel
Aldus	Williamus
Aldus	Williamus
Aldus	Williamus
Aldworth	Johannes
Aldworth	Johannes
Aldworth	Nathaniel
Aldworth	Nathaniel
Aldworth	Nathaniel
Aldworth	Nathaniel
Aldworth	Tho:
Ale	Ricardus
Alein	Ricardus
Aleine	Giles
Aleine	Giles
Alen	Edwarde
Alen	Gervase
Alen	John
Alen	Johnes
Alen	Radolph
Alen	Ricardus
Alen	Ricardus
Alen	Robertus
Alen	Robertus
Alen	Robertus
Alen	Robertus
Alen	Simon
Alen	Thomas
Alen	Thomas
Alen	Thomas
Alen	William
Alen	Willielmus
Alen'	Robertus
Alenne	Giles
Alens	Hughe
Alens	Hugo
Alesbury	Thomas
Alex	Carolus
Alex'	Carolus
Alex:	Gregson
Alexander	BLANK
Alexander	Carolus
Alexander	Carolus
Alexander	Francis
Alexander	Franciscus
Alexander	Franciscus
Alexander	Franciscus
Alexander	Franciscus
Alexander	Franciscus
Alexander	Joannes
Alexander	Joannes
Alexander	Joannes
Alexander	Joannes
Alexander	Johannes
Alexander	John
Alexander	John
Alexander	Josephus
Alexander	Josephus
Alexander	Leonard
Alexander	Leonard
Alexander	Michael
Alexander	Michael
Alexander	Michaell
Alexander	Michis
Alexander	Peter
Alexander	Robert
Alexander	Robert
Alexander	Robert
Alexander	Robert
Alexander	Robert
Alexander	Robert
Alexander	Robert
Alexander	Robert
Alexander	robert
Alexander	Robert
Alexander	Robertus
Alexander	Robertus
Alexander	William
Alexander	William
Alexander	William
Alexander	William
Alexander	William
Alexander	William
Alexander	William
Alexander	William
Alexander	William
Alexander	William
Alexander	William
Alexander	William
Alexander	William
Alexander	William
Alexander	William
Alexandre	Alexander
Aley	Robert
Aley	Robert
Aley	Thomas
Aley	Thomas
Aley	William
Aleyde	Robertus
Aleye	John
Aleyn	James
Aleyn	Johannes
Aleyn	Johannes
Aleyn	Thomas
Aleyn	Thomas
Alford	Charolus
Alford	Johannes
Alford	Johannes
Alford	John
Alford	Robertus
Alford	Robertus
Alford	Thomas
Alford	Thomas
Alford	Thomas
Alford	William
Alford	William
Alford	William
Alforde	Amos
Alforde	Edward
Alforde	Georgius
Alforde	Johannes
Alforde	John
Alforde	John
Alforde	John
Alforde	William
Alforth	John
Alforth	John
Alfray	Franciscus
Alfray	Franciscus
Alfrey	Mickefeare
Algar	Yhoas
Algar	Yhoas
Alies	Nathaniel
Alin	Edmundus
Alkin	Simon
Allaine	Henricus
Allaine	Henricus
Allaley	James
Allam	Johannes
Allam	Johannes
Allam	Johannes
Allam	Johannes
Allambridge	John
Allambrigge	Johannes
Allan	
Allan	
Allan	Edwardus
Allan	Edwardus
Allan	John
Allan	Robertus
Allan	Robertus
Allann	Johannes
Allanson	Eduardus
Allanson	Edvardus
Allanson	Edvardus
Allanson	Edvardus
Allanson	Edvardus
Allanson	Johannes
Allanson	John
