Cler_surn	Cler_fore
Aiskell	Michael
Aiskell	Michael
Aislabie	William
Aisley	John
Aistrop	John
Akeroid	John
Akeroide	John
Akeroyd	Samuell
Akers	Thomas
Akroyd	Thomas
Alabaster	William
Alanson	Dennis
Alanson	Dionysius
Alanson	Edward
Alanson	Edward
Alanson	Gulielmus
Alanson	Gulielmus
Alanson	Jacobus
Alanson	Jacobus
Alanson	Jacobus
Alanson	Josephus
Alanson	Josephus
Alanson	Josephus
Alban	Thomas
Alban	Thomas
Alban	Thomas
Alban	Thomas
Alban	Thomas
Alban	Thomas
Albert	George
Albert	Josephus
Albert	Nathanael
Albert	Nathaniel
Albert	Nathaniel
Albert	Thomas
Albert	Thomas
Albery	John
Albery	John
Albery	John
Albery	John
Albery	John
Albery	John
Albery	John
Albright	Gulielmus
Albright	Robertus
Albright	Robertus
Albright	Robertus
Albright	Robertus
Albright	William
Albright	William
Albyn	Johannes
Albyn	Johannes
Albyn	Johannes
Alchorne	Carolus
Alchorne	Carolus
Alchorne	Charles
Alchorne	Charles
Alchorne	Charles
Alchorne	Guilielmus
Alchorne	Guilielmus
Alchorne	William
Alcock	Charles
Alcock	Edwin
Alcock	Edwin
Alcock	Johanes
Alcock	Johannes
Alcock	Johannes
Alcock	John
Alcock	John
Alcock	John
Alcock	John
Alcock	Peter
Alcock	Peter
Alcock	Peter
Alcock	Peter
Alcock	Thomas
Alcock	William
Alcock	William
Alcocke	Johannes
Alcocke	Johannes
Alcocke	John
Alcocke	Petrus
Alcocke	Thomas
Alcocke	Thomas
Alcocke	William
Alden	Henricus
Alden	Henricus
Alden	Henry
Alden	Henry
Alden	Henry
Alder	Brianus
Alder	Brianus
Alder	Brianus
Alder	Brianus
Alder	Brianus
Alder	Brianus
Alder	Gulielmus
Alder	Johannes
Alder	William
Alder	William
Alder	William
Alderman	Francis
Alderne	Daniel
Alderne	Daniel
Alderne	Francis
Alderne	Francis
Alders	Jacobus
Alders	Jacobus
Alders	Jacobus
Alders	Jacobus
Alders	James
Alders	John
Alderson	E. H.
Alderson	E. H.
Alderson	Edward
Alderson	Edward Hall
Alderson	Edward Hall
Alderson	Francis
Alderson	Francis
Alderson	George
Alderson	illegible
Alderson	Jacobus
Alderson	James
Alderson	Martimus
Alderson	Martin
Alderson	Martinus
Alderson	Robert
Alderson	Robertus
Alderson	Robertus
Alderson	S. H.
Alderson	S. H.
Alderson	Samuel
Alderson	Samuel
Alderson	Samuel
Alderson	Samuel
Alderson	Samuel
Alderson	Samuel
Alderson	Samuel
Alderson	Samuel
Alderson	Samuel
Alderson	Samuel Harry
Alderson	Samuel Harry
Alderson	Thomas
Alderson	William
Alderson	William
Alderson	William
Alderson	William
Alderson	William
Alderson	William
Alderson	William
Alderson	William
Alderson	William
Alderson	William
Alderton	Robert
Alderton	Robert
Alderton	Robertus
Aldey	Edward
Aldham	Joannes
Aldhouse	Allen
Aldhouse	Alleyn
Aldhouse	Alleyn
Aldhouse	Alleyn
Aldhouse	Alleyn
Aldhouse	Alleyn
Aldhouse	Alleyn
Aldhouse	Alleyn
Aldhouse	Stephanus
Aldhouse	Stephanus
Aldis	Edward
Aldis	James
Aldred	Gervis
Aldred	Jervas/Gervas
Aldred	John
Aldred	John
Aldred	John
Aldren	Henry
Aldren	Henry
Aldrich	Francis
Aldrich	George
Aldrich	George
Aldrich	George
Aldrich	George
Aldrich	George
Aldrich	Georgius
Aldrich	Gulielmus
Aldrich	Gulielmus
Aldrich	Henry
Aldrich	Henry
Aldrich	Jacobus
Aldrich	James
Aldrich	James
Aldrich	Stephen
Aldrich	Stephen
Aldrich	Stephen
Aldrich	Stephen
Aldrick	Stephen
Aldrick	Stephen
Aldrick	Stephen
Aldridge	George
Aldridge	James
Aldridge	James
Aldridge	Thomas
Aldus	Edw
Aldus	Gulielmus
Aldus	Samuel
Aldus	Samuel
Aldus	Samuel
Aldus	Samuel
Aldus	William
Aldwick	Stephen
Aldwinckle	Thomas
Aldwinckle	Thomas
Aldwinckle	Thomas
Aldwincle	Thomas
Aldworth	Thomas
Alerest	Johannes
Alesbie	Samuel
Alestrye	Richard
Alexander	Alexander
Alexander	Carolus
Alexander	Carolus
Alexander	Guilielmus
Alexander	Gulielmus
Alexander	Gulielmus
Alexander	James
Alexander	Johannes
Alexander	Johannes
Alexander	Johannes
Alexander	Johannes
Alexander	Johannes
Alexander	Johannes
Alexander	Johannes
Alexander	John
Alexander	Jos (sic!)
Alexander	Jos (sic!)
Alexander	Joseph
Alexander	Josephus
Alexander	Josephus
Alexander	Josephus
Alexander	Josephus
Alexander	Leonardus
Alexander	Mauritius
